method,load,control_run,metric,n,mean,median,std,iqr,min,max,ci_low,ci_high
postcopy,wrk1,False,vip_http_client_visible_total_down_ms,1,9449.0,9449.0,0.0,0.0,9449.0,9449.0,9449.0,9449.0
postcopy,wrk1,False,vip_http_client_visible_down_segments,1,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0
postcopy,wrk1,False,vip_http_client_visible_outage_span_ms,1,14764.0,14764.0,0.0,0.0,14764.0,14764.0,14764.0,14764.0
postcopy,wrk1,False,vip_http_cutover_near_downtime_ms,1,1264.0,1264.0,0.0,0.0,1264.0,1264.0,1264.0,1264.0
postcopy,wrk1,False,vip_http_downtime_ms,1,1264.0,1264.0,0.0,0.0,1264.0,1264.0,1264.0,1264.0
postcopy,wrk1,False,vip_l4_downtime_ms,1,1311.0,1311.0,0.0,0.0,1311.0,1311.0,1311.0,1311.0
postcopy,wrk1,False,http_downtime_ms,1,13051.0,13051.0,0.0,0.0,13051.0,13051.0,13051.0,13051.0
postcopy,wrk1,False,l4_downtime_ms,1,4301.0,4301.0,0.0,0.0,4301.0,4301.0,4301.0,4301.0
postcopy,wrk1,False,vip_http_downphase_ms,1,5202.0,5202.0,0.0,0.0,5202.0,5202.0,5202.0,5202.0
postcopy,wrk1,False,postcopy_restore_to_readiness_ms,1,4957.0,4957.0,0.0,0.0,4957.0,4957.0,4957.0,4957.0
postcopy,wrk1,False,postcopy_readiness_gate_ms,1,3241.0,3241.0,0.0,0.0,3241.0,3241.0,3241.0,3241.0
postcopy,wrk1,False,postcopy_warmup_duration_ms,1,918.0,918.0,0.0,0.0,918.0,918.0,918.0,918.0
postcopy,wrk1,False,postcopy_cutover_to_health_ok_ms,1,3631.0,3631.0,0.0,0.0,3631.0,3631.0,3631.0,3631.0
postcopy,wrk1,False,latency_src_p50_ms,1,9.16,9.16,0.0,0.0,9.16,9.16,9.16,9.16
postcopy,wrk1,False,latency_dst_p50_ms,1,10.85,10.85,0.0,0.0,10.85,10.85,10.85,10.85
postcopy,wrk1,False,latency_vip_p50_ms,1,11.27,11.27,0.0,0.0,11.27,11.27,11.27,11.27
postcopy,wrk1,False,latency_src_avg_ms,1,10.378,10.378,0.0,0.0,10.378,10.378,10.378,10.378
postcopy,wrk1,False,latency_dst_avg_ms,1,11.265,11.265,0.0,0.0,11.265,11.265,11.265,11.265
postcopy,wrk1,False,latency_vip_avg_ms,1,12.612,12.612,0.0,0.0,12.612,12.612,12.612,12.612
postcopy,wrk1,False,latency_delta_dst_src_p50_ms,1,1.6899999999999995,1.6899999999999995,0.0,0.0,1.6899999999999995,1.6899999999999995,1.6899999999999995,1.6899999999999995
postcopy,wrk1,False,dl_avg_bps,0,,,,,,,,
postcopy,wrk1,False,stream_disconnects,1,52.0,52.0,0.0,0.0,52.0,52.0,52.0,52.0
postcopy,wrk1,False,download_disconnects,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcopy,wrk1,False,upload_disconnects,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
