method,load,control_run,metric,n,mean,median,std,iqr,min,max,ci_low,ci_high
precopy,wrk2,False,vip_http_client_visible_total_down_ms,1,2713.0,2713.0,0.0,0.0,2713.0,2713.0,2713.0,2713.0
precopy,wrk2,False,vip_http_client_visible_down_segments,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
precopy,wrk2,False,vip_http_client_visible_outage_span_ms,1,2713.0,2713.0,0.0,0.0,2713.0,2713.0,2713.0,2713.0
precopy,wrk2,False,vip_http_cutover_near_downtime_ms,1,2713.0,2713.0,0.0,0.0,2713.0,2713.0,2713.0,2713.0
precopy,wrk2,False,vip_http_downtime_ms,1,2713.0,2713.0,0.0,0.0,2713.0,2713.0,2713.0,2713.0
precopy,wrk2,False,vip_l4_downtime_ms,1,2350.0,2350.0,0.0,0.0,2350.0,2350.0,2350.0,2350.0
precopy,wrk2,False,http_downtime_ms,1,2367.0,2367.0,0.0,0.0,2367.0,2367.0,2367.0,2367.0
precopy,wrk2,False,l4_downtime_ms,1,1808.0,1808.0,0.0,0.0,1808.0,1808.0,1808.0,1808.0
precopy,wrk2,False,vip_http_downphase_ms,1,2700.0,2700.0,0.0,0.0,2700.0,2700.0,2700.0,2700.0
precopy,wrk2,False,postcopy_restore_to_readiness_ms,0,,,,,,,,
precopy,wrk2,False,postcopy_readiness_gate_ms,0,,,,,,,,
precopy,wrk2,False,postcopy_warmup_duration_ms,0,,,,,,,,
precopy,wrk2,False,postcopy_cutover_to_health_ok_ms,1,983.0,983.0,0.0,0.0,983.0,983.0,983.0,983.0
precopy,wrk2,False,latency_src_p50_ms,1,17.115,17.115,0.0,0.0,17.115,17.115,17.115,17.115
precopy,wrk2,False,latency_dst_p50_ms,1,16.375,16.375,0.0,0.0,16.375,16.375,16.375,16.375
precopy,wrk2,False,latency_vip_p50_ms,1,17.79,17.79,0.0,0.0,17.79,17.79,17.79,17.79
precopy,wrk2,False,latency_src_avg_ms,1,17.323,17.323,0.0,0.0,17.323,17.323,17.323,17.323
precopy,wrk2,False,latency_dst_avg_ms,1,14.612,14.612,0.0,0.0,14.612,14.612,14.612,14.612
precopy,wrk2,False,latency_vip_avg_ms,1,17.453,17.453,0.0,0.0,17.453,17.453,17.453,17.453
precopy,wrk2,False,latency_delta_dst_src_p50_ms,1,-0.7399999999999984,-0.7399999999999984,0.0,0.0,-0.7399999999999984,-0.7399999999999984,-0.7399999999999984,-0.7399999999999984
precopy,wrk2,False,dl_avg_bps,0,,,,,,,,
precopy,wrk2,False,stream_disconnects,1,25.0,25.0,0.0,0.0,25.0,25.0,25.0,25.0
precopy,wrk2,False,download_disconnects,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
precopy,wrk2,False,upload_disconnects,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
