run_dir,run_number,run_index,run_id,method,load,status,start_ts,end_ts,error,monitor_enabled,migrate_enabled,control_run,batch_id,batch_dir,summary_present,summary_path,summary_load_error,excluded,exclude_reason,analysis_note,cutover_ms,cutover_ms_event,cutover_strategy,http_downtime_ms,l4_downtime_ms,vip_http_client_visible_total_down_ms,vip_http_client_visible_down_segments,vip_http_client_visible_outage_span_ms,vip_http_cutover_near_downtime_ms,vip_http_downtime_ms,vip_l4_downtime_ms,vip_http_cutover_gap_ms,vip_l4_cutover_gap_ms,vip_http_downphase_ms,vip_l4_downphase_ms,vip_http_samples_before,vip_http_samples_after,vip_http_transport_err_before,vip_http_transport_err_after,vip_http_non_200_before,vip_http_non_200_after,vip_l4_samples_before,vip_l4_samples_after,vip_l4_up_before,vip_l4_up_after,vip_l4_down_before,vip_l4_down_after,vip_http_segment_start_ms,vip_http_segment_end_ms,precopy_final_dump_ms,precopy_transfer_prepare_ms,precopy_vip_prepare_ms,precopy_dest_container_cleanup_ms,precopy_transfer_to_restore_ms,precopy_restore_call_ms,precopy_transfer_to_restore_exec_ms,precopy_restore_launch_overhead_ms,precopy_restore_exec_ms,precopy_restore_return_overhead_ms,precopy_restore_to_cutover_ms,precopy_restore_exec_to_cutover_ms,precopy_transfer_mode,precopy_transfer_verify_mode,postcopy_restore_to_readiness_ms,postcopy_readiness_gate_ms,postcopy_warmup_duration_ms,postcopy_cutover_duration_ms,postcopy_cutover_to_health_ok_ms,monitor_http_timeout_ms,monitor_l4_timeout_ms,monitor_precision_mode,monitor_burst_window_ms,migration_vip_garp_count,migration_vip_garp_interval_ms,migration_vip_garp_mode,migration_vip_conntrack_clear_src,migration_precopy_image_mode,migration_precopy_pre_dump_rounds,migration_precopy_tcp_established,migration_postcopy_readiness_stable_successes,migration_postcopy_readiness_interval_ms,migration_postcopy_readiness_timeout_ms,migration_postcopy_probe_max_time_s,migration_postcopy_warmup_rounds,migration_postcopy_warmup_interval_ms,migration_postcopy_warmup_max_duration_ms,latency_src_p50_ms,latency_src_avg_ms,latency_dst_p50_ms,latency_dst_avg_ms,latency_vip_p50_ms,latency_vip_avg_ms,stream_disconnects,stream_max_gap_ms,stream_avg_bps,download_bytes_total,download_duration_ms,dl_avg_bps,download_disconnects,download_max_gap_ms,upload_bytes_total,upload_duration_ms,upload_avg_bps,upload_disconnects,upload_max_gap_ms,analyze_rc,vip_l4_downtime_zero_from_continuous_up,latency_delta_dst_src_p50_ms,latency_delta_dst_src_avg_ms,vip_http_client_visible_minus_l4_downtime_ms,vip_http_minus_l4_downtime_ms
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0001,0001,1,20260721_125524_postcopy_01_1927ca,postcopy,wrk2,ok,2026-07-21T12:55:24Z,2026-07-21T12:55:51Z,,True,True,False,20260721_125524_postcopy_wrk2_f2ba2b,/mnt/criu/runs/batches/20260721_125524_postcopy_wrk2_f2ba2b,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0001\summary.json,,False,,,1784638542588.0,1784638542588.0,events(offset_corrected),2506.0,651.0,1362.0,1.0,1362.0,1362.0,1362.0,0.0,52.0,50.0,1350.0,,201.0,73.0,28.0,0.0,0.0,0.0,200.0,73.0,200.0,73.0,0.0,0.0,1784638540220.0,1784638541582.0,,354.0,338.0,,306.0,423.0,,,,,1349.0,,,,1335.0,,,783.0,1059.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,8.945,9.969,5.815,6.244,7.88,9.171,29.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,True,-3.13,-3.7249999999999996,1362.0,1362.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0002,0002,2,20260721_125552_postcopy_02_d6da92,postcopy,wrk2,ok,2026-07-21T12:55:52Z,2026-07-21T12:56:17Z,,True,True,False,20260721_125524_postcopy_wrk2_f2ba2b,/mnt/criu/runs/batches/20260721_125524_postcopy_wrk2_f2ba2b,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0002\summary.json,,False,,,1784638568492.0,1784638568492.0,events(offset_corrected),2395.0,700.0,1311.0,1.0,1311.0,1311.0,1311.0,0.0,48.0,50.0,1300.0,,188.0,73.0,27.0,0.0,0.0,0.0,188.0,73.0,188.0,73.0,0.0,0.0,1784638566196.0,1784638567507.0,,336.0,306.0,,302.0,410.0,,,,,1320.0,,,,1302.0,,,781.0,1061.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,7.77,8.917,5.92,6.001,6.98,7.921,26.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,True,-1.8499999999999996,-2.9159999999999995,1311.0,1311.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0003,0003,3,20260721_125618_postcopy_03_71de94,postcopy,wrk2,ok,2026-07-21T12:56:18Z,2026-07-21T12:56:43Z,,True,True,False,20260721_125524_postcopy_wrk2_f2ba2b,/mnt/criu/runs/batches/20260721_125524_postcopy_wrk2_f2ba2b,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0003\summary.json,,False,,,1784638594610.0,1784638594610.0,events(offset_corrected),2453.0,701.0,1311.0,1.0,1311.0,1311.0,1311.0,0.0,51.0,50.0,1300.0,,192.0,72.0,27.0,0.0,0.0,0.0,192.0,72.0,192.0,72.0,0.0,0.0,1784638592268.0,1784638593579.0,,364.0,330.0,,302.0,416.0,,,,,1311.0,,,,1295.0,,,764.0,1030.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,10.83,10.94,6.605,6.513,8.5,9.51,26.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,True,-4.225,-4.427,1311.0,1311.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0004,0004,4,20260721_125644_postcopy_04_06407e,postcopy,wrk2,ok,2026-07-21T12:56:44Z,2026-07-21T12:57:09Z,,True,True,False,20260721_125524_postcopy_wrk2_f2ba2b,/mnt/criu/runs/batches/20260721_125524_postcopy_wrk2_f2ba2b,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0004\summary.json,,False,,,1784638620384.0,1784638620384.0,events(offset_corrected),2595.0,701.0,1518.0,2.0,2967.0,1461.0,1461.0,0.0,55.0,50.0,1450.0,,188.0,74.0,30.0,1.0,0.0,0.0,188.0,73.0,188.0,73.0,0.0,0.0,1784638617890.0,1784638619351.0,,363.0,328.0,,306.0,425.0,,,,,1338.0,,,,1324.0,,,795.0,1076.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,10.85,10.695,6.02,5.904,7.52,9.065,26.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,True,-4.83,-4.791,1518.0,1461.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0005,0005,5,20260721_125710_postcopy_05_05889b,postcopy,wrk2,ok,2026-07-21T12:57:10Z,2026-07-21T12:57:35Z,,True,True,False,20260721_125524_postcopy_wrk2_f2ba2b,/mnt/criu/runs/batches/20260721_125524_postcopy_wrk2_f2ba2b,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0005\summary.json,,False,,,1784638646033.0,1784638646033.0,events(offset_corrected),2500.0,701.0,1407.0,2.0,2864.0,1361.0,1361.0,0.0,49.0,50.0,1350.0,,186.0,73.0,28.0,1.0,0.0,0.0,186.0,72.0,186.0,72.0,0.0,0.0,1784638643640.0,1784638645001.0,,339.0,315.0,,304.0,410.0,,,,,1359.0,,,,1345.0,,,782.0,1059.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,10.03,10.056,3.58,4.043,7.025,8.509,25.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,True,-6.449999999999999,-6.012999999999999,1407.0,1361.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0006,0006,6,20260721_125736_postcopy_06_821bbf,postcopy,wrk2,ok,2026-07-21T12:57:36Z,2026-07-21T12:58:01Z,,True,True,False,20260721_125524_postcopy_wrk2_f2ba2b,/mnt/criu/runs/batches/20260721_125524_postcopy_wrk2_f2ba2b,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0006\summary.json,,False,,,1784638672308.0,1784638672308.0,events(offset_corrected),2650.0,700.0,1511.0,1.0,1511.0,1511.0,1511.0,0.0,48.0,50.0,1500.0,,188.0,74.0,31.0,0.0,0.0,0.0,188.0,73.0,188.0,73.0,0.0,0.0,1784638669757.0,1784638671268.0,,356.0,329.0,,310.0,442.0,,,,,1370.0,,,,1356.0,,,797.0,1072.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,10.815,10.903,5.1,5.64,7.62,9.299,25.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,True,-5.715,-5.263000000000001,1511.0,1511.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0007,0007,7,20260721_125802_postcopy_07_204226,postcopy,wrk2,ok,2026-07-21T12:58:02Z,2026-07-21T12:58:27Z,,True,True,False,20260721_125524_postcopy_wrk2_f2ba2b,/mnt/criu/runs/batches/20260721_125524_postcopy_wrk2_f2ba2b,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0007\summary.json,,False,,,1784638698019.0,1784638698019.0,events(offset_corrected),2504.0,650.0,1411.0,1.0,1411.0,1411.0,1411.0,0.0,51.0,0.0,1400.0,,187.0,73.0,29.0,0.0,0.0,0.0,187.0,73.0,187.0,73.0,0.0,0.0,1784638695636.0,1784638697047.0,,377.0,324.0,,314.0,412.0,,,,,1304.0,,,,1290.0,,,776.0,1050.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,11.495,11.419,5.36,5.399,7.48,9.574,25.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,True,-6.134999999999999,-6.0200000000000005,1411.0,1411.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0008,0008,8,20260721_125828_postcopy_08_60f8a0,postcopy,wrk2,ok,2026-07-21T12:58:28Z,2026-07-21T12:58:53Z,,True,True,False,20260721_125524_postcopy_wrk2_f2ba2b,/mnt/criu/runs/batches/20260721_125524_postcopy_wrk2_f2ba2b,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0008\summary.json,,False,,,1784638724151.0,1784638724151.0,events(offset_corrected),2454.0,700.0,1312.0,1.0,1312.0,1312.0,1312.0,0.0,47.0,50.0,1300.0,,194.0,74.0,27.0,0.0,0.0,0.0,194.0,73.0,194.0,73.0,0.0,0.0,1784638721807.0,1784638723119.0,,355.0,312.0,,297.0,411.0,,,,,1331.0,,,,1315.0,,,800.0,1081.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,9.735,10.574,6.265,6.136,8.12,9.369,26.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,True,-3.4699999999999998,-4.438,1312.0,1312.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0009,0009,9,20260721_125854_postcopy_09_2b4b12,postcopy,wrk2,ok,2026-07-21T12:58:54Z,2026-07-21T12:59:19Z,,True,True,False,20260721_125524_postcopy_wrk2_f2ba2b,/mnt/criu/runs/batches/20260721_125524_postcopy_wrk2_f2ba2b,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0009\summary.json,,False,,,1784638749961.0,1784638749961.0,events(offset_corrected),2603.0,700.0,1517.0,2.0,2967.0,1462.0,1462.0,0.0,51.0,50.0,1450.0,,188.0,73.0,30.0,1.0,0.0,0.0,188.0,73.0,188.0,73.0,0.0,0.0,1784638747471.0,1784638748933.0,,362.0,323.0,,298.0,429.0,,,,,1332.0,,,,1315.0,,,798.0,1078.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,9.11,9.452,5.48,5.683,7.3,8.344,26.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,True,-3.629999999999999,-3.769,1517.0,1462.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0010,0010,10,20260721_125919_postcopy_10_a511be,postcopy,wrk2,ok,2026-07-21T12:59:19Z,2026-07-21T12:59:44Z,,True,True,False,20260721_125524_postcopy_wrk2_f2ba2b,/mnt/criu/runs/batches/20260721_125524_postcopy_wrk2_f2ba2b,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten_v2\runs\batches\20260721_125524_postcopy_wrk2_f2ba2b\runs\0010\summary.json,,False,,,1784638775750.0,1784638775750.0,events(offset_corrected),2400.0,701.0,1312.0,1.0,1312.0,1312.0,1312.0,0.0,49.0,50.0,1300.0,,188.0,72.0,27.0,0.0,0.0,0.0,188.0,72.0,188.0,72.0,0.0,0.0,1784638773459.0,1784638774771.0,,338.0,332.0,,297.0,403.0,,,,,1311.0,,,,1296.0,,,758.0,1029.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,10.71,11.091,5.24,5.326,7.72,9.261,26.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,True,-5.470000000000001,-5.765,1312.0,1312.0
