method,load,control_run,metric,n,mean,median,std,iqr,min,max,ci_low,ci_high
postcopy,wrk3,False,vip_http_client_visible_total_down_ms,100,1436.25,1412.0,68.44733653538229,119.75,1311.0,1615.0,1422.8345685552958,1449.6654314447042
postcopy,wrk3,False,vip_http_client_visible_down_segments,100,1.18,1.0,0.43531017619043716,0.0,1.0,3.0,1.0946807732562958,1.2653192267437041
postcopy,wrk3,False,vip_http_client_visible_outage_span_ms,100,1647.4,1412.0,531.3926243486272,150.0,1311.0,3079.0,1543.248959462647,1751.5510405373532
postcopy,wrk3,False,vip_http_cutover_near_downtime_ms,100,1427.26,1412.0,61.68355542688027,101.0,1311.0,1562.0,1415.1702452924935,1439.3497547075065
postcopy,wrk3,False,vip_http_downtime_ms,100,1427.26,1412.0,61.68355542688027,101.0,1311.0,1562.0,1415.1702452924935,1439.3497547075065
postcopy,wrk3,False,vip_l4_downtime_ms,100,2.9,0.0,11.036669824185228,0.0,0.0,60.0,0.7368524635336948,5.063147536466305
postcopy,wrk3,False,http_downtime_ms,100,2550.32,2549.0,62.20881745940015,97.5,2446.0,2707.0,2538.127295825875,2562.5127041741252
postcopy,wrk3,False,l4_downtime_ms,100,687.73,700.0,24.009196470342676,49.0,650.0,750.0,683.0242839620382,692.4357160379618
postcopy,wrk3,False,vip_http_downphase_ms,100,1415.93,1400.0,61.63074383664849,100.0,1300.0,1550.0,1403.8505961739756,1428.0094038260245
postcopy,wrk3,False,postcopy_restore_to_readiness_ms,100,1331.91,1329.5,20.435211738268794,23.0,1283.0,1402.0,1327.9047720976544,1335.9152279023458
postcopy,wrk3,False,postcopy_readiness_gate_ms,0,,,,,,,,
postcopy,wrk3,False,postcopy_warmup_duration_ms,0,,,,,,,,
postcopy,wrk3,False,postcopy_cutover_to_health_ok_ms,100,1058.65,1058.5,14.675875208358551,19.5,1018.0,1099.0,1055.7735813150014,1061.5264186849988
postcopy,wrk3,False,latency_src_p50_ms,100,14.2157,14.3025,1.5021170279497418,2.1187499999999986,9.22,17.955,13.921290472465417,14.510109527534583
postcopy,wrk3,False,latency_dst_p50_ms,100,8.71085,8.84,1.3167274736630166,1.0425000000000004,3.645,17.21,8.452776157416608,8.968923842583393
postcopy,wrk3,False,latency_vip_p50_ms,100,11.31855,11.317499999999999,1.037360017330317,0.7924999999999986,8.68,19.125,11.115231172703073,11.521868827296927
postcopy,wrk3,False,latency_src_avg_ms,100,14.99406,15.0975,1.2301579008444814,1.3085000000000022,8.848,17.24,14.752953481904742,15.235166518095257
postcopy,wrk3,False,latency_dst_avg_ms,100,8.55569,8.663499999999999,1.1145615770292365,0.8467500000000001,4.747,16.22,8.337239945047054,8.774140054952946
postcopy,wrk3,False,latency_vip_avg_ms,100,13.51715,13.544,0.9813511750580822,0.8762499999999989,8.908,18.491,13.32480870407001,13.709491295929991
postcopy,wrk3,False,latency_delta_dst_src_p50_ms,100,-5.504849999999999,-5.6425,1.7683130486084153,2.32625,-9.92,-0.7449999999999974,-5.851432988866471,-5.158267011133527
postcopy,wrk3,False,dl_avg_bps,0,,,,,,,,
postcopy,wrk3,False,stream_disconnects,100,26.05,26.0,0.5573204290227127,0.0,25.0,29.0,25.940767203126708,26.159232796873294
postcopy,wrk3,False,download_disconnects,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcopy,wrk3,False,upload_disconnects,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
