method,load,control_run,metric,n,mean,median,std,iqr,min,max,ci_low,ci_high
postcopy,wrk3,False,vip_http_client_visible_total_down_ms,1,16310.0,16310.0,0.0,0.0,16310.0,16310.0,16310.0,16310.0
postcopy,wrk3,False,vip_http_client_visible_down_segments,1,6.0,6.0,0.0,0.0,6.0,6.0,6.0,6.0
postcopy,wrk3,False,vip_http_client_visible_outage_span_ms,1,18042.0,18042.0,0.0,0.0,18042.0,18042.0,18042.0,18042.0
postcopy,wrk3,False,vip_http_cutover_near_downtime_ms,1,6572.0,6572.0,0.0,0.0,6572.0,6572.0,6572.0,6572.0
postcopy,wrk3,False,vip_http_downtime_ms,1,6572.0,6572.0,0.0,0.0,6572.0,6572.0,6572.0,6572.0
postcopy,wrk3,False,vip_l4_downtime_ms,1,1210.0,1210.0,0.0,0.0,1210.0,1210.0,1210.0,1210.0
postcopy,wrk3,False,http_downtime_ms,1,15241.0,15241.0,0.0,0.0,15241.0,15241.0,15241.0,15241.0
postcopy,wrk3,False,l4_downtime_ms,1,4891.0,4891.0,0.0,0.0,4891.0,4891.0,4891.0,4891.0
postcopy,wrk3,False,vip_http_downphase_ms,1,6560.0,6560.0,0.0,0.0,6560.0,6560.0,6560.0,6560.0
postcopy,wrk3,False,postcopy_restore_to_readiness_ms,1,5491.0,5491.0,0.0,0.0,5491.0,5491.0,5491.0,5491.0
postcopy,wrk3,False,postcopy_readiness_gate_ms,1,3610.0,3610.0,0.0,0.0,3610.0,3610.0,3610.0,3610.0
postcopy,wrk3,False,postcopy_warmup_duration_ms,1,1121.0,1121.0,0.0,0.0,1121.0,1121.0,1121.0,1121.0
postcopy,wrk3,False,postcopy_cutover_to_health_ok_ms,1,3456.0,3456.0,0.0,0.0,3456.0,3456.0,3456.0,3456.0
postcopy,wrk3,False,latency_src_p50_ms,1,6.73,6.73,0.0,0.0,6.73,6.73,6.73,6.73
postcopy,wrk3,False,latency_dst_p50_ms,1,26.78,26.78,0.0,0.0,26.78,26.78,26.78,26.78
postcopy,wrk3,False,latency_vip_p50_ms,1,8.93,8.93,0.0,0.0,8.93,8.93,8.93,8.93
postcopy,wrk3,False,latency_src_avg_ms,1,12.832,12.832,0.0,0.0,12.832,12.832,12.832,12.832
postcopy,wrk3,False,latency_dst_avg_ms,1,20.955,20.955,0.0,0.0,20.955,20.955,20.955,20.955
postcopy,wrk3,False,latency_vip_avg_ms,1,19.854,19.854,0.0,0.0,19.854,19.854,19.854,19.854
postcopy,wrk3,False,latency_delta_dst_src_p50_ms,1,20.05,20.05,0.0,0.0,20.05,20.05,20.05,20.05
postcopy,wrk3,False,dl_avg_bps,0,,,,,,,,
postcopy,wrk3,False,stream_disconnects,1,55.0,55.0,0.0,0.0,55.0,55.0,55.0,55.0
postcopy,wrk3,False,download_disconnects,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcopy,wrk3,False,upload_disconnects,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
